HolderAddress,Balance
0x91c458e094997ddabf16a5792d3f134475a44765,2799.587969
0x92d5b64ea17ae9c08a5613d82d52c36ef36548ed,20861.62895
0x06dd1f84c30b00aeb260e8cc80c8b2a1fb75b742,523.4408062
0xd6ccc7068e01f37b81ba0f048e58486aeeee095d,141969.6642
0x676c8767e5ddba68ece77ff3ea71cb32c1a99deb,83205.97857
0xe0f71c8e0d1030ce2db081d80a36f4de714d8330,36.00862947
0x330db7b10ddb393948bd7cefa8fb06db18476ce7,305.624268
0x0f0db2fec6f575bc9696f759d93ea088089f5d9e,14267.3367
0x07d80ae6f36a5e08dca74ce884a24d39db9934ed,357796.0537
0xc5375a5b00244a5514f0d9840d7ee7c0420ad7ad,1.00644158
0x9e61969ebe47afa81d61c391eb9db4d39ef55ebe,5915.000898
0x3a78a05eeaff7d35e903a5d2ea05fb3d79e63749,14678.04491
0xf2114f01172c63369306b01c4c6c6b7f2adac268,1.00028841
0xcdecea89b19f9e1fdb37fa8f912c1f37e14d52d0,6233.171304
0x086056db4729b02c3d7a81405987c0f3c2bf2cd6,5641.822372
0xcff41009fb55f0355fed6aa3ca9c88c6b8a99d7a,0.004828244
0x599cc3bf5965ca5c645d1a99ac6f016fcc9e743e,35691.34941
0xb6ba9b5d8083a92b26d18378a6107af00eb11386,0.000365957
0x57be4bac7bf6aaee67b8d38e3957a06c03e789d0,1672.302862
0x0217d95985c793a779fb259a34260970e3bbad9e,417.8255583
0x3a7ab68a4078ee3b652883f7d6c6aa44d5965fe7,4984.546777
0xb33bce0f188188a9f41cdda51af7b1e90f50c99a,40431.07355
0xf8b0d8c6eef29aae57286d24a0b161c70319d63d,2666.243988
0x40dd6bd8b54942dce412e9cace5014cdeedcc44c,576.2812595
0xd5065c1286f7e504292b1b44559ff69a577b40a2,1.00018905
0xdd22f763829a2a5c76e9b792c4057587207d1218,1.00301363
0x839ad45d17c038679c8fc1f0f1438695b17d1caf,169.4099269
0x9e7e913f9f09a0e935f637fc936adbecd973ac32,5541.521695
0xfb9e015a43755db18af8fcf4a4fb0654eb56ec2b,1.00169439
0x2865f492053b7cbd8b6c3184bb71e4d129c2db28,549.4026789
0x8efb0d61836470dcd46ce160542b478a1548716d,9100.002451
0x15d53e3b6511508977d678905a6d0d8f928d062f,5460.000765
0xa87c945705513215ee28cf1e858f055498dbdb32,3804.004574
0x2184e9031d800eb662e29aee557e52c31e707613,3378.193495
0x40d1c9d2a92c310d1f825d678dd18c646e3a5b5d,637.0711786
0x443486c6b762a37f81431cc76de6b2bedc96ce63,12321.11036
0xe25c65d1a2eeb6ce0d960d5ac1041169bbb1d7dc,129252.5369
0xb2187d16c2439c4258368a2009127a7e15868e6b,36274.20452
0x5580188d6c283d306af649b35e5017ee3c1e6ef7,12014.43264
0x299efee715e30e2b6f9ebf07c8157ebacabf9697,7556.457323
0x6948cd7e73092bb7cf46ae87308ad62ee5ad2832,1000.005246
0x96bdacc68a5b691a10abdf8e2ed82ff81f902c79,1552.564515
0x5a00dfa5a5b54e7603a91018320efb54f6ddf3d3,727.6301098
0xea4bb43c5fa3cfc29eab7030a49ac99d1554be53,2967.510226
0xe57748aa04dc7d9e1ec3151c8443f73f17cdec7c,18008.79478
0x4fbf586b218e794db27d34c19760b1531b6693ca,8088.111619
0x1eec7810baf8a2436ac8b6ada5abfe09b8c8b7fa,10506.70308
0xa78b7e5086cc40a5b5f9eb3932ad807a3b57c4ba,0.83596906
0x177a2efa56f5b18b1a562bbbf03fa1759a4ef9c0,1.00066727
0x01d8927226c5b08991a52a3fe00c373d1db4be2d,19433.87869
0x956d5d37b8e5ed34ff087ace6b4042c37a12e3d7,1389.44385
0xa028c6a638815ea4b645a86eef99057d80d8c43c,1.00177763
0x3f4bf1c80ff4b428c05c2a4c59b4b59ef0863157,420343.6876
0x8e480fb76b1753bc376932b4efd6e2fa70bcacf7,1080.383513
0x111eb720dedcf022c49424368c87b5ab16b1ecbe,838.110018
0x494fb20a2afb03af02d0e6cedaa456fcee402e6e,426.5098196
0x13ae11151dccd16196e58f6f33372abd7c4a3991,10649.46466
0x2a7aa5652f4e0b1024357cc9be92cc27885119f5,1729.831669
0xcb196f6be0bc0ce386c51741fb2618305f9f34ee,1.0004132
0x6b67c0ec114bf40957c5202472b941a4f5dd2aba,1.00062492
0xcdbfb05d0a0fe427aca238f55bc8cae12e22d090,24459.38413
0xd341318d0045031e0cb02d2eae985c41c3840806,1060.974298
0xd302697aa0c2424d20b4152425951d2a224effeb,1.06149826
0xaf0ca97b9b7722635c28e270f0e609b9f08ce683,10773.37987
0x6c7b0dc08eb7edce947bdd7eb0a14b2b888d3240,293.3993672
0x07f73f805557dab3100efa8f3cae2bad446fef5a,3290.243594
0xac7f685286bc07ceda48cf1dd5e03ea61ab10959,3517.406843
0x11568cca0a242544a1340dd20973ef762899ac8e,23848.2569
0xd7f3e850e227aa749299d166ee3e60a620a012b3,27334.10543
0xf07f7da6381fa11a4b47ea31164828a1bb9cdeaf,106464.6165
0x389b69fa9f1cdaa3c2f5a678c10854b242df65e7,1653.814799
0xd098d01c8b9396949c8f74599ff5be4d1814e829,14326.56416
0xf9e7b51568a6250820bda705ec8f449fab6fc7e9,1.39223903
0x08cc8b275e4c8a5dda25b71a9d966c06b53a1560,167.1960007
0x265c723a32ad06d74045d3c0aef6e69e3b76cb4f,2084.45913
0xbaff6929d3c2a38f57667f038ca18d6c0b5c7197,43763.6919
0x99492441b4366546038dc9b6fcf886b07e67c84d,44946.79447
0xab130c0be8d20dbcdc561150ff0809d2fce68c50,5460.000765
0xd3a7a8691376f0a09af9f209798c05119ed32cc1,1814.487077
0xc6daa0f3883d094e32a341f762570188306b1a41,19919.04907
0x64edd46bfc1bc97f8debc4a140425656e9c6040d,3977.057276
0x1735c5002a3b968f07bf36b6f1ad165c3902cbad,16730.49577
0xf987772ff48c68391ed8e93ce3475b549627b194,1246.909821
0x556bd68ed84404a5a5952df000fab75b7463b731,1.0031078
0x68b915fc2aa4e6bc12fa7a642fd15dd53c564e0b,1820.000085
0x7968f3b59186cc1d8c74eb0eac2ed5698473b66f,67.34000011
0x0f6230fd0031e40857bced66c422bd9c02aa1954,9941.09204
0xc798f03a9b9ecba3ef574bccf135cd16c8240c77,1.00488089
0x4e77e4aec7948c7073d3b395d6887be7f14e8c4a,5075.848832
0x574d0341532e6995b6dcbd75997dfecea3c75651,2783.062299
0x31ff1466b026a58b6303e2823e46dd0989c1e728,1233.541131
0xdcaa28e9a086bfaf5991f96cba3d0c405c399176,559.0003676
0x26f1be1b58ea2c2bd6d9fe0626327511504c4b88,69.27593515
0xdb869ec912bbd37d322f05d3ebd845abe19ef42f,26858.26182
0x3287c49317b7ff4ded7113be58d36122a8597197,25084.82618
0xb4afb29e079f39b02e5478660de6219b8afe5bf5,690.0025939
0xb895caf25380ded07dace5b654cfcfd10a02695a,344.9618931
0x8c9d657e024223b7e1677d43be028518acf3a0f3,22501.24001
0x87b82ac9f6b3bf18ab9ac0a30b0be70cde07b3c6,1.01920627
0xe836283a6d86727c0588a4d0026be25aec2cf568,19836.46327
0x42d280a32019ff2dde4df7cf9ec9497cfc05d73d,1998.360102
0x7f5a309a6edf05b9c13bf5325da7cadd5f79d92b,9539.25749
0xf39f9ca7c113fb165dc74f9208b7ea91e1d14af8,910.0000213
0xdc2f06128cf6468fcdc889163d0c4ccb9da060e0,1.00626415
0xc7baf3aea5a347c443844b367c36efc2358edca3,49315.53292
0x2f8b4abb42852f7744c953502309f8e50d3b5283,1485.472791
0x569445bff184e7c71adb647e169d1079adbbe0a0,102678.7223
0xb644ef062a9854b8ff4faa38094aa7aca96946bc,44440
0xef61e1a98599972b68795a7c60a1a7f694db03de,20851.49579
0xe8dd2b41cb4413902ca047c5b5082da0aa2e6fc2,1.00185626
0xfd54739d576f4cb5c8c4b37b00f4c50fd086f74f,1.00126114
0x712658ed665116cb7f6d4cf9c7d20c60a5e5a323,8593.601481
0x1e97ba4d2d890eb0fe7a5ac7e10acf3b3d216b6e,273869.9608
0xcb8ee3ebebb6f12623f23521d1eee3c1901dcd70,12118.78063
0xecff16df9c27036ca5dd2416f72fd3c26aadbf29,10405.637
0xae9d3ea4243ed00beb0d4c36c039bfd6184e7ba8,9100.002125
0x0ed0aedb6936a171a948099164601b997240bb62,0.006376294
0x85df184333efea26f892d45541e194ce44a94df7,25374.26582
0xb552683320d64c75db1edb3cf10517ab176bef6c,2937.889558
0x53f4cb3c44954bbe07132fd4135bf6a8efc6b1fb,1.00059009
0x228a8e17ea2f4e88ba3a4b810b2cf5d827ee66a8,5460.000659
0xbd014655d5dbc8a223fdc89b87c5781b912562ac,6296.336078
0xae7a72f077d60f54d6a0727e7a868cf850fe5312,6051.50094
0xaf4b1c7aab3a90c3ca976f3d20f5fc4fd0b52c6d,23859.80934
0x15b68b9f4124717a9ca606739acd81600c47dfd4,2022.020105
0x761fe2dc813e26514d96e6e99cb6fa4d1beacf83,7782.43917
0x004226e803d52852b8776e116ae3ec3dcb29fa58,227.5000013
0x4c76530e8e67856670fb1731643ca67311ad97fe,107007.3502
0x061e37d205e6b755eae4f37712306eef82925367,51126.05568
0xeebcdcaa34fb87094c909f029d4310371de4b9dc,1374.785861
0xeb2d2b95bf80a46cae201119682004832199438f,6864.078076
0x575ecf6cbfc330e6017ad29dbe8017301fb7f737,5629.161625
0x1eb437701000882aa79f8ab0ccb7888a17698595,11486.81469
0x247249e8f49b7e44517472fed2ce650e494c074a,599330.3991
0x688022b3b499ef707b2a70c9a60ae383a9a96942,399311.456
0xca3bccaed308d6bbfea8064d827ba1d0fffd6e48,728.0000136
0x254a3de831d60033c01999b854c696bb084fc8c7,26037.37465
0xc9e97ea90a9dbd24ee9b7b466ed263978c46b98c,910.0000213
0x8fe3e5ee4c69e9fae02f462b6db97c6e04ec4589,200.0000274
0xc7670b268c0607c7c61f8fe934efa5b986f77b80,5415.226414
0xc04e55399910e9b29caf237b2b6a21b59b03d88c,9348.361487
0x016d65e7e7722a7f715efa754cefffda14efcaec,1.00027676
0xf192a5b3f7361f5eea79efb36d90ee480f47b624,1.00138705
0x38ba0e3376b235ff0442b93c889db4c599bb29cc,649.2458808
0xd63b59d3a54b325db78f697fd5a52384258f0e2d,1.00060929
0x27439f62217ca22095d7949504cca24e4a89bf66,61.54772741
0xc7ded162959302520d758c6559a097e803ad54e5,1159.028221
0xf1bd4f3a8da4538be407f528ddb65e1fe20786b2,1.02089574
0x227cc0727b48aca66addef47e19c93f0963e2fe7,2.15880841
0x485895ed1405b5c23366c22ef358520480a6499e,280.2412764
0x37e4eebbfb4de62f1bb213d76fc2399da1572e9d,6492.397503
0xc5bcaef5474910c452e852fe32adcc3b8947a582,348155.8806
0x5953ebd96fef429236fb55c3e0447d8f51f20df8,2680.855715
0x3571ce09930d0d6983ae7a4cf563477bcab089b7,113.0000144
0x5b17a17db146ac163720f23858426b7ac244d00c,3360.98205
0x8e57c4c5bc5fd14eda40232fc9c10b349c337c03,1556.000509
0x0cfb317843bc4c5b95665ca5cc35a19705065b6b,1.00010423
0xac950c6092541f1fdfb8078750166c866e4a5b06,1.01684164
0xbfd72532a73413e7c11aeab1931bd29132a28557,1056.498398
0x87087e66ef6c3de2feb23c3b11f2aa016e9deab2,1.59361642
0x0fa5c05c24ff61b7b7715b7d25fbf63ae58a7811,10164.29849
0xdb6de290e75928b092dcd0dfcfce17af20ce2f15,1.01164147
0xd3511a9b24879fd4aeb0728e8f57645d157ba2ab,360.6108322
0x4f0108a3ca07a073dcdf62798d6c32bff92456c1,3339.580081
0x30c755c5f170ce646eade76604d798563c1127b9,2229.236517
0x5053e58e7e99039ddb69431548515c01e7776e7a,4298.855713
0x2056552a63459c8ed2f1d13d0f4d821acef7a1df,6086.548399
0x03ca1e89731e25c2d618e6a81d61885c8d854f20,4726.851791
0xd52c566f6c447263b44d8b2bf812a0ccb94f131d,15725.50917
0xa5b108097a72347332909a7d23948fc7235adad5,175106.2823
0x9f7baac890d4ade4e7ca06d3ad381d061e8b7a2c,2143.230034
0x72d940fbff2314aeba633677e4d1a703e2e5d30b,1773.49979
0x3d54f707ac873304711cee6ab97c069e027f043f,563.5489272
0x8b6e495ed814ceba898fa68f99a291b907533a91,3029.3655
0xcf7f0fc2cc366fce30a51d8c4273405d1f2ea318,1.01592938
0xaddd411174fc6fb03bac916c1abb32f1a0f77279,7137.330331
0xfc2ced6c4609f36572d296ec67cc59147fa615eb,1.01294335
0xe7f24d97f6c8d8d85b9520a43d12730d8a2f2bff,9100.002125
0xb103e14bb983a5e2e73b3b6dc6e77fb12805d552,286.6125052
0x7c080b6e9526211e9043cb4d4834da468ff1bbd0,10010.00366
0xc655578ae211dfd89540c2fe6d8eb18cf2e40a89,4222.117707
0xe19653e924d12b56b79a9ea97b3754c876df3eb0,1454.284334
0xa3f3b410ebf3a60f08c109aeaa7004b350fcee63,14642.52009
0x17b578c73408c0e2d4d05d330f71fa18a15fdd22,53456.77334
0x86aa5b62965d278df6e76759487b1eca7cec082b,44891.24225
0x668b98b54845107676128c4bc3481c08303ba15f,45010.60103
0xb34ca9c8e3b442a7144e13ac7c230bba436d50f5,0.800913594
0x5dd878e974dfe9e34384120ca2eacb1aa233d1bd,4612.68073
0xe34fa8f17c219486f68605f3638c5504c03cba9b,1.00826553
0xb5ddad982c53d4a96d7eec0b4da3f4dac1a7fee2,7.3505965
0x7c6934ad726e72451c0f806ed2a973c183f193f7,14330.86941
0x1a3fc965321f2d518d115b98a5373e47b5dd78f2,12790.41041
0xa150c28c41ccb203fea9f7f126160034faccaa60,125156.5821
0xbb0510216f788a688843f1ffb3ff1dc3d52c1432,146001.9602
0x6982055ff0c8c1dd977071889934aeeb887f7c48,50319.34531
0xd9d37cff1430ea7d7c51bc1e5c3553305f97beaf,2260.440131
0x8396a60f85bba2939cd51fa6c8bc5991245741e7,164384.4338
0x0689b8ec16ae09db3b64e46dc9cb21a9bc285a61,1.02410413
0x05db6c6a7cd1cfc1f01ea4b3f8e84fbac67ef8c6,13154.51285
0xb2b784910c2b8fc5f6fcf873802236f5de449468,392.6163929
0xc87ec4afa2a65f0a8532e9c5b87c7366ade4b256,1.00247389
0x0738807d825b030ad8f5f10306ba1b60cc494f67,1.86960494
0xc542e843bb96d7213f717f2466260c02cd780235,4393.247659
0x35ab14e01e254c7b0c0671b7cbd9607d2cbb9552,1.26420523
0xc97e126a9927509297b34db5f3f4321a3f796742,204792.4453
0xab45cae9db43df8af50504b8024e250536fdc5fc,12781.18983
0x9d1ccb50f8be26417ca843428995d587877ac5df,5094.940488
0x33abb94e8ce2ad24d8e084969ac2cfe7ef46b4dc,1.00743649
0x8814cd11519e95283950af351f024a45bd61e9a2,1.0732153
0x061dbd282cc6dd9b36b9444d420b17fb1bfe74fa,928.4395709
0x03cd8bdc2648924473944e708513cb7a0085ed03,928.2786907
0xb9e2c5adc79364a42aba0b9622a9306f46a8e625,9437.656961
0x38bef417367f321b0c73893a820b6235c9ec039f,499.9492548
0x3e7558103a936a6810e44f526fe29106fb3ddc05,998.8653948
0xd625a1af77a06e37d2dc3cc5c4c84ed47454591b,7863.311835
0x2b0c69d2d87c74ec3347e6720a6caf0e8b72d834,1.7694838
0xdc6415c7dfd8d2cbd42a71a50432fc947b82a40d,138008.1868
0xd4c847de50447b68d09ee4c9a78a53bd7f49499b,151830.126
0xdc778d068301b986da4479b90b14b68f5831201a,4916.378461
0xc3f25ff2c14f3b7bfb7a36e2f68e97ca4ab17f5c,1.08198817
0xb46f08bf16bcf0dcf4075512b5b6444410b7db77,1.01843064
0x52ac5997d2ac830d54b4bad431ab95546d279144,1.00903667
0xb07ff6a0cbbb18d95a19889b49f438cecd67a147,996.224639
0x6f2cd44b8b9737d8a0dd5f89ebd8a1e7a7e34bb1,19117.29572
0x77ea0026325b72b2373fc11e444d854729ff827e,6589.843268
0x8b000019da76288e667c00d1633b66bfe3129405,671.8111432
0x154149fae66ce5e6f819a9f78a234498d9461c31,1.00560153
0x79464609e151f1c0110972ba400d6bb26aef7228,413124.4433
0xfdff2a071c158c5d866b9ff62aaff1356275dbca,415.6880044
0xc21a0e3280adeeb8d36177af2340ef7df6ce0f8c,2334.449769
0xbbc1de25897f3e747ec56dd7ca03342586063562,6105.005898
0x1ea4336db964bba112c87f3a7296a4f71facbf79,2292.244586
0x2671027b51b0fb133a5ca2792dc1342e543c9a8b,910.0007439
0xef7ed420222852ce9a0400e16712fc9527c67a2b,4448.5105
0x19a9588f1a03601b91fd6e35544afe39c3c4deca,22449.73508
0x2ee4ac6bb15b1291d0f736454d7a1954ef3250a0,2954.402255
0x85fd885f922bfbd5c994dfe25730ca6be0bcc449,15955.70511
0xf83f8ee8a0084766013a3fd9d511218d0e5124d2,768.1046389
0xd4fce70707b4520f80cd630724433b7c3568dadd,2111.937214
0x68bf46e594f3105e295b99493ae28563b71864d2,5485.226696
0x9760f9563ee19ecc1e6a6cd7d429eab4ba60858b,2619.815568
0xee5f8c489a91a3b9c3d43fcaa84fdc080e6a6e02,2548.730394
0xfcaacaeaa95a9af07bc642c464ef00f631f14c1b,1031.07899
0xf07cea1816fceb75180c2d16fb1aaee8e35554fe,80563.29665
0x67e0c703fe53889e4d062d1a44c24c33360aafd6,1.0376174
0xdc3e35d5932a9ea36875a1388df35d1b663d28bb,19773.51869
0xda8076bd6ba213910824cce0a0ccac3444da1769,0.020692145
0xb61e72e4860c9b12142fe47b718a726f8f262701,13640.8154
0x7d81d1514da334075992244aa0c260efea2d32c9,0.011805967
0x375b39d11cd9c51242e51252468781e0a3a753d7,18889.50672
0xc34c7bb74818af847f4b5a2ea3916f219addd09e,361.7321513
0xde2205a1cc15853ceaa5b7112456737dbb1e0c27,31028.81402
0xa1ac8823094a217bd05279eb75bcbf35a6e612ec,39448.22572
0xb0c8d7771b5e7f1e4668b92f454e9c1fec3515b3,1.05395362
0xa40fa7df92e180551e61446c003c80cf2e66a3c9,2757.339244
0xd657a0c6ef3b4efb2bb5dc3addeda29ebdadaa09,2005.945586
0x3cba976746cfe3da9731389186d11cb43cb4c898,3390.943896
0x1f10b68c1da9c167cdbbf228c7d0b0cb16873710,73784.7754
0xbdcb8afa394da134f732f1984d7a8f88edf71473,2228.825623
0xe245cae7b0b68669d88d420d57538b28b9460058,7706.867226
0x5d28716c9f6529b022f34489ffe609da4d825c04,8616.794615
0x393da01f39e2e80aa0bca05fde6b61a96890821e,70707.2989
0xd0d6b1f8ada2332377c386af57cf5cc3ba4bce65,565.1318938
0xa22270fcc7e1415e9695cb236edfab703a5881f2,1574.969965
0x4c88f373b340afed8cf61873f4af11bcc33091d8,0.598433356
0xe83ac47d977b4b4212e9fa4cd4c3696991ea64f1,3580.602494
0x80e06d5805e8cd2011b51e061ecf433cc56a765f,1160175.287
0x78c92657e405cb9129d86c76f4301ee7891951dd,12274.12669
0x5a280043eb5df432242b71f5c229a4a07a16c0d3,1.05402031
0x837f150de0c322aa701749f898668781e6a0edd2,102942.1276
0x212bbc95485d51ecdf6a45bd501f11a2764d9705,1.00173097
0x515c9d96cd38cd65d3b92b012c9e8b8ff5d2d179,16403.17174
0xf58750e51fe4a5e134152433cfb22b4533e33afc,5.8338608
0x94bf811283077daea3a193eb66a4519c7bdd7d49,43168.3992
0x2d88a944b1e109d182ab984f5746840eaed96907,151907.5937
0xe2914a13ff47e8a916962d446caff6a8777b9317,74908.614
0x58da44d40f060928977ecb68c2ff64d48e5c17d9,70873.53745
0xf2edf57cbfbe611011fee3cef3a81c070a07157d,69673.20964
0xe64a763cd20e904a698bbd7797481fd93b536a61,1.15804853
0x38dc828d8530df29907c13a373206c96964e8804,8913.432703
0xed726cf73136a0a33ec4273791c74dc3dea1deb7,795.4242439
0xb89cbfe4722fc7c3c89cdc1db08d2db88226aa2a,102.956591
0xbef7cf8c99aaea40ff2ff6f306c08ce321eab2b5,4924.538011
0x1e2b670e35a3820d90b32783663790c98fefbc33,50404.36561
0x83cab65a8463583c6b08527506399e26a0c922e4,5683.162188
0x0de71d9c3b25da16a882884b38a9398dcffef84d,14096.76134
0x02b5a5bdd385babb6422b7d0e76ec2347a5fe6a5,5413.590752
0xc0c920fdc4a1ddb6e4b9455609d865dcd39a38bc,2087.102524
0x55cc1d095c34725a324622a07cd2984516c730b9,37267.33085
0x4da3dd5532aa51a00b4172e6bdf2939e67e7fc23,399.9857254
0x11a8f562c1dcd97f2651f184c683813fa9461dc8,1295.766018
0x4c200851c5bed4456175f3183ff76a1bcc73f48c,1.00224694
0xe4da7544dcf0e1b83c8a0fd13cd7fc04e2c4314d,18242.83614
0xb31e1a2274e1804d9251bfc5c85211ae72701582,50527.17639
0x569926592b352066fcebdcceed524e660dc3a8d2,20205.31066
0x0d925c7d66d19a8c1d4dc11db2fd9a67d9329857,7282.002712
0x7fd56b6de9bb0c2ff7241dd54049c070a5d44a50,12587.44274
0x6a8ba64d246f0019645b7cf15ceaba872c518793,1000.013882
0x20485eb70be59ca71796989d0d5b0c5a611f64e2,1.51693544
0xa246f9c206cf7852f59411f73e1bfc0b8c416ed6,6977.3292
0x617d86661eb16f162f7c3b246c5db5fa920f30d8,455177.3369
0x8a24623fa24545288ede73983b2e9e5f529c8d10,51333.01799
0x0f45d446b167c577895e39b422b03239afef7b7b,0.000530644
0x6f015d31a5e01e9b13e69f8671df2a0b53a67c08,1.02778147
0xf4798da2e5cac5631ad120b3b150e94c10f2db6c,1.00057324
0xb91759b775a8462635a44d24efba41042e7d231a,0.00128923
0x392414208778d624ee82d78d8157d7fb018e6751,1399.958557
0x4a300bf95474cd7489b0e138db6d133e4a754ef2,648.8111331
0x18b2f7c65af732ffbe3deed4a136a223d1a89d1e,18975.54842
0x69c1f1e70a278a81f44853d8d8c1c2418ec4604b,1778.474567
0x4b86785d0f9976b0b710d5c63f137023bdc6db6b,1608.9688
0x267c021dbe6ab9b2d9ae215dbf4e103c3d2c9bb5,3473.985066
0xe80ab739f31111fd1ccbfd948fefc289304af9e3,283.6643125
0x34f514b472edb28ff9091ed29a78dd385a28e1ab,186.6094594
0x648e46828c2437fe6206dad76e07194f10998363,746.2000143
0x54ccc6f4dd0480eadb5a266cf738bd60e77e7ca4,1.16516019
0x3bbbd197d71ca64ec87cec93389cc2b66d43d135,4.1901118
0x21e23e12bdcb3a99796663eeba7f19981220d987,1.00220381
0x6dbb8822b58095150121783c0755fbe5ffc24643,455.0000192
0xf740fd9dc9dc87079026b7dbdd0d9ad0aa455aed,1190.53602
0x7203417413eeb4b4868ffbf3f0a207493ffd6606,793.5200162
0x6a06c3937b876343211f4cae2ed35439b3f0534b,1.00249783
0x00f237f020cf5f3f340c815580205f980eb05235,1.0269479
0xb47f765b004d5daeddd0516f04d24b328d82b389,7580.401575
0x92893e8fa3cd2eb1690f18082c82aac8c7ded34f,1.0005738
0xb70cb2c5cc604eb0dbf4c49c4421006e48ccde43,1.00042933
0xa2d7e23d85e433ca710c2febf71adb46bd7c5924,205332.7767
0xd4fe49d5a456d5ebd94a7dddc4668379b9baa8c5,2.22408641
0x5a8ee1c709ccc9aa45a9c9c215058c59d5db544d,1.01418438
0xcd5477907c74ba55c89a1e82777be62c9e87c98f,1.00355945
0x6d10a4cc281e71acbe5b942fb20c1195d483641c,3.2402743
0x737c02603db5977f2aaf00b1ac227a91d678c587,11877.62699
0x98d22347a1441390ba6427948d0c200e9e50568d,8.28373851
0x3e2a4d7ea00daae61b7ab8507feb0226cee81494,1.00203764
0x2caa243aa311c525e652557423839c23aecebe36,1824.584756
0xbffb5c1ae32612a0b0282f864d1e7d900f964222,1136.725285
0xd3b45909fd1743c82d02d1dc27f810fe9f558899,1196.65965
0x7620fbc0b6b730879679502ba4af79699ba8e952,1.00040068
0x826d0fec03f649717231b1ed869badae68dd42af,1.10903046
0x0e05d663cbb896ee573cffff343369916d01d731,1.00126269
0x96ca98c96b251220c7ab5c5933fe41971b76044b,9794.131742
0x16e6d62b28740adbabbe2198472bafbf9cfca381,3.00E-09
0x2b127dab7233ecd0a47aa7485edb417bc779b56d,2000.003207
0x969ca9fd62812d857eba715b1948ae8f0c3c415a,5698.160541
0xba5ec5293f63c351e056494f8c92f7d2b39a26cc,1.23348627
0x52644ebcb7ea53c9078058aa425938a993485a79,1.00021597
0x871e6d01ccf9291be10d6d7253c16a2c328e246e,7300.000649
0x9ca2b5999171fcd1cded5279685cd605139ed478,1609.763883
0x7df2370075d731af0cacddea66e7136a6c71bf3f,14229.75952
0x93b8b552a6b7de7a32b40a6154fc96b3c71e07b4,4920.859345
0xcda05b39f8123ec93b02cf486cd74d92ffd3907f,502.6248093
0x260a7bcd011eb6534ea6a7b73c0fffa916452401,341.1972054
0xfc019cd281e124782ad82190740394e516123217,695.0882733
0x5f594695a224a698f53b80ee7d93430b143b3aff,182.0000343
0x8cc3cd74d94ea0d71d49250d0b5b8bfbab6b42fe,182.0000334
0xa5bce6de234f72d6809f29c4ebe4d4342ddce870,1001.000026
0x870d953a1e50c9c2c4318aa5fe5ba214b7c6a602,412193.2162
0xfc70a1f2671e240061910703ea8d0354e6ff369a,420.3745045
0xcbe12786c0df61d8f2938b68343a1e457b92db92,27936.12747
0x849d9383a976062fc498cfef5c9a5d4d4f41808c,1.00615676
0x72a79ffe8e80db4d12368203bba62a08e8948d87,9443.01353
0xa39e0246562e49a5ac580d1a5bc0571aeae0689e,9100.002125
0xd92e3b77ffb82cb52cb06bb81c5e50f0d58392aa,1.03910826
0x992fb4f3ac87fa5bf5b687722e86323284c01125,1.75583809
0x1bb6d9f88023364dc2ac1c5968602d8d7749790f,1.63402319
0xe5547033f7b58a4103a5f3b78fa2317b8f7ea213,7381.193704
0xdd31c861f8345ed646818ad4401153f53fc909b6,1800.740683
0xe3b14ac191889a81f3133f3cfa36ec9e1b946f5f,518.7002994
0xcc3d42d7ba9e11d4a1ba6f4767b4c5b71ca70ffa,956.519557
0x165e4b9ab6cdf7d6920c8594e5ef63cd62255ca7,5441.511048
0xf5b3fc2b2f13e2d8dc2286d098e3c3d7a392bbd5,227.5015734
0x924c2a2f105d1174ff5976a5ba30aba03615ddbb,269269.3442
0x2b58e03780fb8c6f9d63ef152730c18dbe8b1c5c,455.0000162
0xc2d0c9f3504ead1d438ca6313a0608d45c9fc5c3,62454.39774
0x96185fd4b13b3f76f1d856c760523bb83bd08437,227.5000013
0x8fe7e9f312df6070fab9183a3a9279739e9e2f4d,6732.181163
0xe71962c301bd3b359054e3c141f38b8f98548179,2033.370651
0x59f6b90273d3606342dc6ee4cda3c1c264329eec,1001.910026
0x2d0c9ffc685fa8184b052b8d0d2209339669cb3c,151016.9765
0x8e540fd25c5185c743fd24c47ffc2af479ffa638,1.01241491
0xbd45af3c9c75f265206b3b9a369b10afc0e0be74,1.04997939
0x1e9ccb6602444e1abe56eff682c06799638eb146,271.9911726
0xbfc4a45d865fc0385b804736e1736c1fba44bfed,29194.91299
0xd57772b5f034cbe700d6b6859a56f3caec785e12,0.196346096
0x3983ec438f1655868cdb12dabde3ab3b38bbe422,6892.341219
0xab37174d5a5ac4cbdd56eda6e163361a91a551f3,162.3182058
0xe25119df4859507c8ec9942137455f9637acf26e,1412.841398
0xeafd738c06c9ca5f1c443f45033a59d34737af2d,198.8254778
0x58a57a863057839d398b0197609bb2c3983c1637,6960.16557
0xb8ccc8d23e25f336f0b0a335d50121febae575bd,2243.656237
0x90e4bf4696ee71f33164b9f094e729eeadd5a397,25658.22546
0xcaa27b2e70b3da930183b8cdaa56afcfddb2ebd2,6500.787787
0x8cac215da77f36d7950bf52b1c9be9f0275f8dd0,12262.42857
0xaf16fa8505919153957237de2f6f4ce7baecff39,9680.194019
0x1b33196dfe463a6e438f401f42d668a5f057751c,23186.81471
0xb9b216629b5ba9e324ae7af5cf193e83fe3d2046,1.00054019
